time,open,high,low,close,tick_volume,spread,real_volume
2025-01-02 00:00:00,0.56014,0.56015,0.55953,0.56009,18,227,0
2025-01-02 00:05:00,0.56009,0.56009,0.55955,0.55984,14,198,0
2025-01-02 00:10:00,0.55984,0.55984,0.5593,0.55941,32,198,0
2025-01-02 00:15:00,0.55941,0.56005,0.55917,0.56005,27,193,0
2025-01-02 00:20:00,0.56005,0.56009,0.55968,0.56009,11,170,0
2025-01-02 00:25:00,0.56009,0.56011,0.55944,0.55948,19,173,0
2025-01-02 00:30:00,0.55941,0.56007,0.55941,0.55947,25,159,0
2025-01-02 00:35:00,0.55947,0.56016,0.55941,0.56014,30,137,0
2025-01-02 00:40:00,0.56014,0.56022,0.55961,0.55988,50,131,0
2025-01-02 00:45:00,0.55999,0.5602,0.55962,0.5602,34,129,0
2025-01-02 00:50:00,0.56006,0.56006,0.55979,0.5599,16,125,0
2025-01-02 00:55:00,0.5599,0.56016,0.5598,0.55994,39,121,0
2025-01-02 01:00:00,0.56026,0.56141,0.55972,0.56138,148,29,0
2025-01-02 01:05:00,0.56135,0.56158,0.56126,0.56158,86,27,0
2025-01-02 01:10:00,0.56158,0.5616,0.56143,0.5615,95,23,0
2025-01-02 01:15:00,0.56149,0.56166,0.5614,0.56148,82,24,0
2025-01-02 01:20:00,0.5615,0.56154,0.56138,0.56147,79,22,0
2025-01-02 01:25:00,0.56147,0.56157,0.56141,0.56157,57,23,0
2025-01-02 01:30:00,0.56157,0.56173,0.56157,0.56168,96,22,0
2025-01-02 01:35:00,0.56168,0.56182,0.56165,0.56181,91,21,0
2025-01-02 01:40:00,0.56181,0.56192,0.56173,0.56188,46,22,0
2025-01-02 01:45:00,0.56187,0.56192,0.56185,0.56187,73,22,0
2025-01-02 01:50:00,0.56188,0.56204,0.56188,0.56203,69,22,0
2025-01-02 01:55:00,0.56204,0.56218,0.562,0.5621,84,21,0
2025-01-02 02:00:00,0.56209,0.56211,0.56193,0.56202,161,23,0
2025-01-02 02:05:00,0.56201,0.56217,0.56189,0.56216,93,22,0
2025-01-02 02:10:00,0.56216,0.56216,0.56158,0.56171,140,22,0
